"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","T-SHIRT",8737497,"53",13,"14","118.91","5"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","SKIRT",8776774,"53",112,"118","1044.0500000000006","23"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","JACKET",8559028,"53",22,"23","344.83000000000004","6"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","T-SHIRT",8526746,"53",44,"46","359.64000000000016","10"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","JACKET",8641931,"53",78,"85","2499.4999999999986","35"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","BIKINI BOTTOM",8676342,"53",32,"35","59.90000000000001","25"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8789346,"53",63,"74","352.63000000000017","37"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","MEN RIDING WEAR","FOUGANZA","BREECHES",8485384,"53",42,"43","604.7900000000001","22"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","SWEATSHIRT",8665910,"53",37,"38","514.7700000000001","15"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGING 7/8",8665608,"53",17,"17","62.93000000000001","10"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","TANK TOP",8586847,"53",60,"91","365.3600000000001","27"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","T-SHIRT",8576726,"53",23,"23","219.85000000000005","8"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WOMEN CLOTHS","SOLOGNAC","JACKET",8548511,"53",35,"40","1434.77","17"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","JR CLOTHING","SOLOGNAC","T-SHIRT",8366809,"53",62,"67","390.03000000000014","10"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GARM MID-SE RDM","VAN RYSEL","3/4 CYCLING BIB SHORTS",8644143,"53",37,"41","1195.72","13"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","SHORTS",8735878,"53",60,"70","722.4700000000003","17"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","RUNNING MID TIGHT",8600283,"53",61,"87","474.3100000000002","18"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8588651,"53",54,"72","475.32000000000016","4"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8550679,"53",53,"55","676.5700000000002","12"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","TANK TOP",8666499,"53",23,"23","92.21000000000001","4"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M WARM JACKETS","TRIBORD","PARKA",8601596,"53",28,"27","1319.79","6"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHILD SKI BL","WEDZE","BASE LAYER",8642426,"53",261,"304","3233.2099999999955","54"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORTS",8558498,"53",143,"169","998.7500000000008","44"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","JACKET",8789598,"53",42,"48","2099.79","27"
"CLOTHING","TEAMSPORTS UNIV","FIELD HOCKEY","SHORTS & SKORTS","KOROK","HOCKEY SKORT",8530317,"52",34,"36","413.7600000000001","12"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8776741,"52",78,"89","689.3100000000004","20"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",962372,"52",250,"347","1334.160000000002","13"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JUNIOR SNOW HIK","QUECHUA","SOCKS",8526221,"52",79,"92","1143.1200000000003","4"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT PADDEDJACK","FORCLAZ","DOWN JACKET",8666107,"52",35,"41","2099.79","20"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","JACKET",8735692,"52",38,"42","794.7300000000001","15"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","PARKA",8755601,"52",143,"162","10569.029999999993","64"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","MEN FAST HIKE","QUECHUA","JACKET",8586093,"52",29,"35","1529.8","15"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","SHORTS",8579289,"52",162,"171","3268.909999999997","62"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT 3IN1 JACK","FORCLAZ","JACKET",8549490,"52",40,"42","3619.81","23"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","SWIMMING COSTUME",8731090,"52",33,"40","249.90000000000003","30"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","SWIMMING COSTUME",8608934,"52",23,"24","53.82000000000002","6"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8667516,"52",47,"46","579.7100000000002","17"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","SWEATSHIRT",8645875,"52",15,"15","144.94","9"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","JACKET",8604693,"52",17,"17","239.90000000000003","7"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","SNOW HIKE SOCK","QUECHUA","SOCKS",8665137,"52",113,"130","3598.7999999999975","10"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","LIGHT CLOTHING","SOLOGNAC","TROUSERS",8547463,"52",37,"39","769.7300000000001","12"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","UNDERWEAR HUNT","SOLOGNAC","LONGJOHNS",8281345,"52",55,"61","662.4600000000002","7"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DOMYOS","SWEATSHIRT",8605384,"52",54,"62","391.5100000000002","13"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","UNDW WIN RD W","VAN RYSEL","BASE LAYER",8504340,"52",38,"40","599.7600000000001","16"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WIN RD M","VAN RYSEL","JACKET",8653247,"52",52,"59","984.6900000000002","28"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","T-SHIRT",8771922,"52",41,"48","389.6100000000001","9"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","SHORTS",8604398,"52",20,"20","195.87","6"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8608563,"52",215,"278","1569.3800000000017","16"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","RUNNING 3/4 TIGHT",8773265,"52",60,"64","1199.5200000000002","16"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASE LAYER",8758234,"52",45,"49","1199.76","25"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","DREAMSCAPE","JACKET",8600856,"52",15,"16","1799.91","7"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SCD SUITS >25","SUBEA","NEOPRENE SUIT",8518866,"52",16,"14","489.91","5"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","ADULT FOOT SOCK","KIPSTA","SOCKS",8526961,"52",81,"116","322.92000000000036","8"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8407483,"52",91,"107","494.12000000000046","19"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8790216,"52",11,"13","174.95000000000002","8"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","APP WINTER MEN","OFFLOAD","LONG-SLEEVED BASE LAYER",8540547,"51",46,"59","734.5100000000002","10"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","MENS BADMINTON","PERFLY","SHORTS",8603004,"51",24,"28","109.77999999999997","6"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY CLUB APPA","OFFLOAD","SHORTS",8560583,"51",21,"31","119.75999999999998","7"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","T-SHIRT",8650144,"51",32,"32","199.78000000000003","9"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","TROUSERS",8654613,"51",32,"53","774.69","22"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JUNIOR SNOW HIK","QUECHUA","SOCKS",8734967,"51",146,"174","1405.4300000000005","17"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8647607,"51",74,"97","2799.199999999999","17"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","JACKET",8641933,"51",78,"88","2399.52","40"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SH FLEECE","QUECHUA","FLEECE",8749770,"51",39,"39","699.8000000000001","19"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","SWEATSHIRT",8758455,"51",59,"59","759.5600000000003","15"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","SHORT MH MAN","QUECHUA","SHORTS",8785231,"51",182,"208","1918.7200000000007","80"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8677647,"51",34,"35","71.76000000000002","11"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","HORSE RIDING SO","FOUGANZA","SOCKS",8670097,"51",47,"47","281.61000000000007","8"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","ADIDAS","LEGGINGS",8624222,"51",36,"36","764.6800000000002","4"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","TANK TOP",8667062,"51",81,"118","766.0300000000004","21"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","SWEATSHIRT",8731087,"51",29,"31","299.80000000000007","11"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","DOMYOS","TANK TOP",8645614,"51",20,"18","103.90999999999998","9"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WATERP CLOTH","SOLOGNAC","JACKET",8649035,"51",110,"130","811.9100000000004","21"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","SWEATSHIRT",8669465,"51",29,"30","416.72000000000014","2"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN COLD","KIPRUN","JACKET",8757896,"51",70,"78","3249.499999999997","28"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","EVADICT","LONG-SLEEVED T-SHIRT",8606645,"51",17,"19","249.9","9"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","JR SAIL JACKETS","TRIBORD","JACKET",8773467,"51",29,"30","615.7800000000001","8"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","JUNIOR SKI AND","WEDZE","SOCKS",8555029,"51",9,"17","44.85000000000001","2"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8495591,"51",126,"182","1368.6300000000008","45"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8788497,"51",21,"22","199.92000000000002","14"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMSUIT",8788597,"51",29,"41","449.7500000000001","16"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","LEGGINGS",8735782,"51",59,"64","739.6300000000002","27"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","DESERT OUTFIT","FORCLAZ","T-SHIRT",8773175,"51",33,"32","689.7800000000001","10"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SNOW HIKE L3","QUECHUA","JACKET",8640296,"51",46,"54","1399.72","26"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","PADDED JACKET",8558326,"51",14,"14","139.92999999999998","7"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","JR XC SKI CLOTH","INOVIK","LEGGINGS",8156592,"50",46,"53","533.5800000000002","11"
"CLOTHING","GOLF UNIVERS","GOLF","M WARM W CLOTH","INESIS","TROUSERS",8732535,"50",100,"111","2399.3999999999983","50"
"CLOTHING","GOLF UNIVERS","GOLF","WOMEN GOLF PULL","INESIS","PULLOVER",8545261,"50",21,"22","899.82","4"
"CLOTHING","GOLF UNIVERS","GOLF","MEN COLD CLOTH","INESIS","PADDED JACKET",8549914,"50",33,"37","929.7600000000001","13"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","T-SHIRT",8675901,"50",21,"21","119.88999999999997","10"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","SKIRT",8489975,"50",29,"29","469.7600000000001","5"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8804155,"50",88,"124","474.8100000000003","5"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","PADDED JACKET",8642746,"50",67,"74","1046.4300000000003","17"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","BOY SNOW OUTFIT","QUECHUA","JACKET",8543938,"50",45,"49","759.6200000000001","11"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8749613,"50",83,"85","1167.3700000000003","22"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8664098,"50",43,"49","255.68000000000004","17"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8669142,"50",38,"40","405.67000000000013","7"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","WINTER MTN CLTH","SIMOND","DOWN JACKET",8649012,"50",16,"19","959.92","11"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","BREECHES",8546041,"50",29,"29","401.88000000000005","17"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","JACKET",8561079,"50",57,"62","924.5400000000003","16"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8738271,"50",68,"74","489.48000000000025","22"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8774357,"50",29,"29","178.82000000000002","11"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8670151,"50",6,"6","48.96","2"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","PARKOUR","DOMYOS","SHORTS",8646529,"50",27,"34","249.75","9"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","TANK TOP",8664449,"50",152,"197","668.5900000000005","56"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","REINF RAINWEAR","SOLOGNAC","JACKET",8511614,"50",20,"19","937.87","6"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WOMEN CLOTHS","SOLOGNAC","FLEECE",8760092,"50",31,"39","493.79000000000013","18"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN UNDERWEAR","KALENJI","BOXER SHORTS",8677501,"50",224,"344","2075.8400000000015","28"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8759782,"50",31,"35","527.7000000000002","5"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8789857,"50",139,"169","1759.1200000000006","81"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR FOOT SOCKS","KIPSTA","SOCKS",8560699,"50",183,"208","1167.1000000000013","17"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8738133,"50",39,"44","374.8500000000001","29"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","BIKINI BOTTOM",8646675,"50",52,"60","197.53000000000006","13"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","COLD WEATH APP","BTWIN","JACKET",8572906,"50",8,"8","341.94","2"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","T-SHIRT",8785270,"50",139,"146","1210.9900000000007","45"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SHORTS",8562433,"49",82,"113","597.1500000000003","28"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","JR XC SKI CLOTH","INOVIK","SLEEVELESS JACKET",8597115,"49",18,"19","309.86","5"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","T-SHIRT",8664901,"49",58,"56","271.63000000000005","19"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","GILET TREK M","FORCLAZ","DOWN JACKET",8771762,"49",29,"29","1259.79","8"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8669144,"49",31,"28","131.79999999999995","8"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8611744,"49",22,"23","139.92999999999998","16"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING SOCKS AD","FOUGANZA","SOCKS",8546925,"49",43,"40","307.4400000000001","4"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","WARM MAN GARMEN","FOUGANZA","BREECHES",8392667,"49",35,"41","784.7200000000001","13"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","PARKA",8576307,"49",32,"35","1509.8","15"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8757039,"49",11,"12","206.89","1"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","POSTED CLOTH","SOLOGNAC","PADDED JACKET",8654092,"49",19,"21","791.88","9"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR MTB ROAD APP","ROCKRIDER","CYCLING SHORTS",8553191,"49",54,"60","493.68000000000006","28"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","LEGGIN JKT GIRL","DOMYOS","LEGGINGS",8669216,"49",58,"71","269.5500000000001","26"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","T-SHIRT",8588330,"49",57,"65","899.5100000000003","16"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","T-SHIRT",8678219,"49",65,"75","545.4300000000003","18"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORTS",8602395,"49",35,"38","1574.75","13"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SKI B.LAYER","WEDZE","BASELAYER BOTTOM",8650952,"49",86,"93","3499.2999999999975","23"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOMEN SNB CLTHG","DREAMSCAPE","JACKET",8642589,"49",13,"14","599.97","11"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8558478,"49",10,"10","39.91000000000001","1"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH L1 WARM W","QUECHUA","SKORT",8678270,"49",60,"63","732.6700000000002","30"
"CLOTHING","INLINE SKATE SC","INLINE/ROLLER S","AD IL PARTS","OXELO","SOCKS",8654857,"48",57,"60","277.5100000000001","11"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","JR XC SKI CLOTH","INOVIK","BASELAYER BOTTOM",8551681,"48",23,"30","599.7600000000001","6"
"CLOTHING","FITNESS WELLNES","DANCES","G DANCE CLOTH","STAREVER","T-SHIRT",8735451,"48",30,"34","223.77000000000007","11"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","T-SHIRT",8667343,"48",104,"124","1033.2000000000003","44"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","TANK TOP",8667243,"48",12,"31","173.71000000000004","2"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWGIRL","QUECHUA","FLEECE",8750103,"48",195,"228","1265.1900000000012","47"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JR MH SOCKS","QUECHUA","SOCKS",8731130,"48",85,"93","607.1700000000004","10"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","PULLOVER",8503192,"48",22,"22","149.85","7"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8740095,"48",28,"25","251.86000000000004","11"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI BOTTOM",8732632,"48",43,"49","183.70000000000005","19"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8386751,"48",163,"175","922.9000000000007","65"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8560467,"48",21,"21","35.91000000000001","12"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","BOXING APPARELS","OUTSHOCK","TANK TOP",8640923,"48",19,"18","314.87000000000006","5"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8520528,"48",44,"48","667.6600000000002","14"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","RHYTHMIC GYMNAS","DOMYOS","SKIRT LEOTARD",8664775,"48",28,"30","539.7800000000001","8"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS","SOLOGNAC","RAIN JACKET",8602281,"48",19,"22","904.83","5"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WINTER RD W","VAN RYSEL","JACKET",8751203,"48",58,"63","1311.7","33"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","M WINTER BASELA","VAN RYSEL","BASE LAYER",8646224,"48",35,"40","593.6700000000002","7"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","T-SHIRT",8576548,"48",97,"92","1172.2800000000004","20"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","GRL REG SKI JKT","WEDZE","JACKET",8645266,"48",58,"61","2393.6","21"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOMEN SNB CLTHG","DREAMSCAPE","SWEATSHIRT",8752073,"48",20,"19","559.86","5"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT INT","WEDZE","DOWN JACKET",8398218,"48",23,"25","2899.8199999999997","7"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","BB SLEDGE EQUIP","LUGIK","SKI SUITS",8758368,"48",121,"130","3568.9799999999964","28"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","WINDBREAKER",8553313,"48",66,"80","779.4500000000003","25"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","COOL WEATH APP","BTWIN","SLEEVELESS JACKET",8581487,"48",24,"27","533.84","11"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SOCKS",966432,"47",21,"29","86.72999999999999","2"
"CLOTHING","CYCLING UNIVERS","TREKKING GRAVEL","M GRVL MID WET","TRIBAN","OVERTROUSERS",8644146,"47",38,"41","2559.679999999999","9"
"CLOTHING","GOLF UNIVERS","GOLF","MEN RAINWEAR","INESIS","OVERTROUSERS",8558850,"47",36,"46","1679.77","23"
"CLOTHING","FITNESS WELLNES","DANCES","G DANCE CLOTH","STAREVER","LEGGINGS",8732786,"47",27,"28","260.79","7"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN CW APP M","ARTENGO","JACKET",8487397,"47",32,"35","543.7600000000001","11"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","FLEECE",8749902,"47",70,"73","743.3800000000003","11"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","PADDED JACKET",8749896,"47",17,"18","138.92999999999998","11"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF SHORTY WETSUIT",8583395,"47",15,"19","331.94","13"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","BOARDSHORTS",8759857,"47",73,"92","864.5700000000003","49"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8669172,"47",29,"32","287.84000000000003","16"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","SWIMMING COSTUME",8789369,"47",22,"24","139.85999999999999","10"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER 0 M","TARMAK","TIGHTS",8642852,"47",15,"14","158.87","1"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","BOXING APPARELS","OUTSHOCK","SHORTS",8580917,"47",17,"19","52.360000000000014","5"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING SOCKS AD","FOUGANZA","SOCKS",8579028,"47",13,"13","107.87999999999998","1"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","MEN RIDING WEAR","FOUGANZA","SLEEVELESS JACKET",961422,"47",32,"35","499.8000000000001","15"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","HOT WTH W WEAR","FOUGANZA","BREECHES",8556259,"47",14,"18","401.91","9"
