"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","SHORTS",8739227,"39",61,"67","539.6300000000002","30","11",493,"574","5156.449999999995","219"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8664372,"39",28,"33","343.82000000000005","15","42",179,"181","2396.7399999999984","55"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8643778,"39",42,"45","244.7000000000001","15","44",126,"129","836.0100000000006","30"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","SPORTS BRA",8666328,"39",26,"27","269.82000000000005","9","50",119,"144","1334.1100000000006","54"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","RHYTHMIC GYMNAS","DOMYOS","SKIRT LEOTARD",8546878,"39",33,"40","177.68","8","167",296,"472","1884.1400000000017","86"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WATERP CLOTH","SOLOGNAC","JACKET",8771043,"39",34,"34","580.7100000000002","5","143",175,"186","2935.5299999999947","39"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","T-SHIRT",8668600,"39",54,"57","211.54000000000005","11","29",201,"211","834.2800000000011","39"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD W","VAN RYSEL","SHORT-SLEEVE JERSEY",8787467,"39",36,"35","514.83","18","33",208,"216","3918.6799999999957","84"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RAINY WTHR","KALENJI","RAIN JACKET",963309,"39",26,"28","734.7900000000001","7","140",104,"109","2484.2899999999995","38"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RAINY WTHR","KIPRUN","WINDBREAKER",8647037,"39",20,"24","454.87000000000006","11","36",114,"127","2344.329999999999","60"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","T-SHIRT",8666461,"39",53,"64","418.5000000000002","14","26",205,"262","2004.7800000000016","40"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL FLEECE","TRIBORD","FLEECE",8643560,"39",19,"19","321.84000000000003","3","117",150,"173","2530.749999999998","48"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.REG.PIST JKT","WEDZE","JACKET",8642186,"39",55,"62","2659.6199999999994","24","120",315,"343","12178.259999999984","167"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SKI B.LAYER","WEDZE","BASE LAYER",8603230,"39",37,"40","509.72000000000014","12","11",148,"164","2318.719999999999","34"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOMEN SNB CLTHG","DREAMSCAPE","SKI PANTS",8494333,"39",39,"47","2239.72","18","41",112,"133","6559.179999999996","51"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GIRL FOOT TEXT","KIPSTA","SHORTS",8644098,"39",66,"70","469.4400000000003","14","30",341,"447","2894.629999999995","105"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8643432,"39",54,"61","323.53000000000014","14","27",273,"358","2060.040000000002","62"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","EUROPE NATIONAL","KIPSTA","SHORT-SLEEVE JERSEY",8555285,"39",24,"23","104.82999999999998","6","4",116,"125","557.0200000000006","27"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIM TOP",8738039,"39",41,"43","275.7600000000001","19","126",236,"272","1474.600000000001","132"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8788326,"39",16,"16","49.980000000000004","14","33",73,"82","699.7200000000001","54"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIM SHORTS",8616021,"39",27,"33","343.76000000000005","9","3",37,"44","483.66000000000014","10"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMSUIT",8788638,"39",56,"63","961.6300000000002","26","23",86,"102","1637.3700000000003","39"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","JR FIG CLOTHES","AXELYS","SKIRT",8561412,"38",18,"19","233.87","6","35",92,"106","1223.3200000000004","38"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","T-SHIRT",8641404,"38",30,"27","221.82000000000005","9","18",82,"94","831.3000000000004","24"
"CLOTHING","GOLF UNIVERS","GOLF","M MILD POLOS","INESIS","SHORT-SLEEVED POLO SHIRT",8732673,"38",9,"7","22.97","4","12",45,"47","315.6400000000001","11"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","SPORTS BRA",8667000,"38",18,"21","239.88","9","86",76,"84","999.5000000000002","34"
"CLOTHING","FITNESS WELLNES","YOGA","MAN YOGA","KIMJALY","T-SHIRT",8605745,"38",30,"35","317.80000000000007","15","57",207,"245","2954.139999999994","59"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8522601,"38",89,"150","866.5600000000004","6","64",836,"1337","7651.249999999983","62"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","TANK TOP",8572752,"38",20,"18","59.550000000000004","3","44",97,"96","267.18000000000006","34"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JR MH SOCKS","QUECHUA","SOCKS",8526715,"38",82,"97","282.1600000000002","13","77",678,"994","3188.559999999995","50"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","FLEECE",966378,"38",84,"92","531.2400000000002","16","49",407,"424","2376.599999999999","83"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","T-SHIRT",8677847,"38",25,"28","349.86000000000007","14","30",157,"185","2748.899999999997","75"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8492825,"38",70,"73","1059.5200000000002","25","85",243,"247","3758.3599999999983","83"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","SHORT-SLEEVED SHIRT",8665939,"38",13,"14","89.91","5","15",31,"33","259.74000000000007","7"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8789289,"38",62,"73","221.63000000000002","36","56",556,"637","2050.550000000002","292"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8677720,"38",43,"48","111.71999999999996","20","87",378,"434","993.5100000000016","185"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BOARDSHORTS",8582104,"38",10,"9","47.940000000000005","3","18",32,"31","165.79999999999998","11"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN ADV BS","OLAIAN","BOARDSHORTS",8664081,"38",30,"38","329.87000000000006","25","12",54,"68","639.7500000000001","43"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8809018,"38",140,"162","829.1700000000004","79","7",642,"696","3896.0999999999945","306"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING SOCKS AD","FOUGANZA","SOCKS",8546915,"38",15,"12","109.88999999999999","1","82",105,"104","937.0200000000006","6"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","ADIDAS","T-SHIRT",8809210,"38",65,"74","1063.3900000000003","13","76",447,"490","6644.1499999999905","105"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","T-SHIRT",8802813,"38",49,"51","623.6000000000001","11","12",346,"402","4434.129999999989","115"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","SHORTS",8577968,"38",15,"18","107.87999999999998","6","41",82,"89","584.3500000000003","24"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8786365,"38",206,"223","2018.9700000000014","20","31",1101,"1186","10883.099999999988","96"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SHIRTS/ VESTS","SOLOGNAC","LONG-SLEEVED SHIRT",8645248,"38",13,"13","343.92","5","112",92,"97","2948.3299999999967","30"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CLAYSHOOT EQUIP","SOLOGNAC","SLEEVELESS JACKET",8562166,"38",16,"19","544.87","6","37",75,"85","2135.4799999999996","33"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR MTB ROAD APP","BTWIN","PADDED CYCLING SHORTS",8665681,"38",25,"27","449.8200000000001","9","39",215,"282","3236.6999999999957","152"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DOMYOS","TROUSERS",8603030,"38",30,"33","305.71000000000004","4","55",261,"299","2575.619999999996","61"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","SWEATSHIRT",8669463,"38",19,"22","167.82000000000002","3","26",68,"71","601.3700000000003","8"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","VAN RYSEL","SHORT-SLEEVE JERSEY",8806742,"38",12,"14","249.95","9","6",99,"99","1839.6100000000001","60"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","T-SHIRT",8588329,"38",24,"22","294.85","7","53",177,"191","2828.569999999997","48"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN COLD","KIPRUN","RUNNING LONG TIGHT",8733835,"38",104,"122","3279.1799999999976","40","105",404,"465","12436.88999999999","154"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","JR SAILWEAR","TRIBORD","LONG-SLEEVED T-SHIRT",8731020,"38",29,"28","280.7900000000001","7","54",236,"250","2645.1899999999955","69"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8675977,"38",79,"88","1619.4600000000003","34","52",547,"597","11184.769999999979","224"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHIL FR SK CLOT","WEDZE","SKI TROUSERS",8737942,"38",13,"13","359.95","8","65",67,"73","2654.629999999999","36"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHIL FR SK CLOT","WEDZE","JACKET",8737945,"38",16,"17","699.93","10","30",123,"132","6659.339999999993","66"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT REG","WEDZE","JACKET",8755389,"38",17,"18","1299.9","8","56",113,"119","9871.599999999997","43"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","PARKA",8575952,"38",45,"48","2069.71","19","285",231,"336","18184.919999999976","74"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8668621,"38",85,"95","1228.2700000000004","22","62",380,"443","5786.5799999999845","101"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","TIGHTS",8732436,"38",76,"82","1287.2600000000004","8","81",349,"435","6477.199999999984","55"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMMING TRUNKS",8788747,"38",70,"83","719.6400000000002","47","15",201,"239","2038.9800000000007","137"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8788463,"38",29,"35","249.9","25","61",167,"185","1174.5300000000002","138"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","FLEECE",8645801,"38",46,"51","974.6100000000002","12","80",156,"176","3023.7899999999977","55"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","ADULT APPAREL","INOVIK","TIGHTS",8156587,"37",31,"34","350.79999999999995","14","55",87,"100","1160.3400000000004","34"
"CLOTHING","GOLF UNIVERS","GOLF","WOMEN GOLF PULL","INESIS","PULLOVER",8588565,"37",45,"46","1057.72","18","46",214,"228","4936.549999999991","83"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","LEGGINGS",8737177,"37",31,"35","499.75000000000017","10","12",213,"240","3398.2999999999943","70"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","LEGGINGS",8603215,"37",16,"16","259.98","8","99",54,"51","509.97","35"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW GIRL","QUECHUA","JACKET",8786599,"37",48,"50","899.6400000000002","14","39",467,"513","8321.669999999984","180"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWBOY","QUECHUA","TROUSERS",8530007,"37",83,"103","1219.3900000000003","42","121",365,"458","6326.829999999999","141"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","JACKET",8610438,"37",77,"91","4319.459999999996","36","109",274,"288","13031.699999999983","122"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SH FLEECE","QUECHUA","FLEECE",8642290,"37",16,"16","299.94","10","107",111,"125","3149.3699999999985","62"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF SHORTY WETSUIT",8731601,"37",86,"97","2069.48","45","16",259,"303","6663.329999999983","136"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8756340,"37",58,"67","343.7600000000001","43","48",384,"393","2438.299999999999","223"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BOARDSHORTS",8738932,"37",77,"84","623.5700000000002","41","26",396,"456","3159.749999999997","231"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","SWIMMING COSTUME",8757861,"37",18,"18","99.89999999999999","8","8",74,"75","479.52000000000015","27"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","UNDERSHORTS",8776690,"37",47,"81","308.3100000000001","12","19",322,"532","1983.5400000000025","86"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8597223,"37",27,"31","47.83000000000001","14","64",210,"247","420.42000000000064","89"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","SHORTS",8805091,"37",41,"49","349.6500000000001","14","30",379,"451","3696.2999999999925","81"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","BOXING APPARELS","OUTSHOCK","T-SHIRT",8580918,"37",41,"50","117.02999999999994","3","51",223,"326","727.0800000000015","33"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","CW JR WEAR","FOUGANZA","SLEEVELESS JACKET",8749842,"37",69,"78","1502.4100000000003","19","204",295,"314","6290.529999999986","67"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","DOMYOS","SHORTS",8518568,"37",22,"25","153.86999999999998","12","52",148,"171","847.2900000000004","100"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8668296,"37",54,"62","555.5200000000002","14","30",247,"256","2478.379999999998","39"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","ADIDAS","SHORTS",8624054,"37",8,"8","185.93","1","23",45,"51","893.6500000000002","16"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","TANK TOP",8757044,"37",11,"11","55.93000000000001","4","72",49,"49","217.74","23"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8771719,"37",31,"33","315.80000000000007","13","63",62,"68","694.5600000000002","24"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","RHYTHMIC GYMNAS","DOMYOS","SKIRT LEOTARD",8550429,"37",18,"26","529.82","8","237",184,"289","6717.759999999987","65"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS","SOLOGNAC","JACKET",8494234,"37",28,"29","2519.789999999999","8","104",121,"123","11114.109999999988","31"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TROUSERS/SHIRT","SOLOGNAC","TROUSERS",8185287,"37",62,"75","1012.5000000000003","25","30",302,"357","5848.139999999981","71"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WARM CLOTHS","SOLOGNAC","JACKET",8372533,"37",55,"63","1777.5400000000004","17","73",193,"211","6520.359999999988","47"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","KIDS ACC 6-12 Y","BTWIN","JACKET",8305483,"37",39,"62","370.47000000000014","8","16",79,"101","692.0100000000003","2"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","TROUSERS",8757722,"37",33,"36","323.6800000000001","4","36",186,"214","1874.1100000000013","25"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT GIRL","DOMYOS","TRACKSUIT",8578725,"37",39,"48","924.6300000000002","11","150",611,"629","12195.119999999994","141"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","VAN RYSEL","SHORT-SLEEVE JERSEY",8606212,"37",105,"116","1339.3600000000004","52","30",619,"699","8999.739999999989","281"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","VAN RYSEL","SHORT-SLEEVE JERSEY",8606218,"37",8,"7","99.98","5","62",23,"21","699.86","7"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS RUN SOCKS","KIPRUN","SOCKS",8488476,"37",27,"32","137.7","2","50",304,"473","2081.6100000000024","34"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8666275,"37",24,"26","125.83999999999996","10","51",75,"110","557.3000000000003","40"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","SHORTS",8549840,"37",164,"170","1618.0400000000006","74","9",1006,"1118","11678.089999999973","427"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","SKI PANTS",8603856,"37",56,"72","2199.5599999999995","28","100",183,"225","7298.5399999999945","79"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","ADULT FOOT SOCK","KIPSTA","SOCKS",8549541,"37",50,"94","266.1100000000002","5","31",246,"611","1743.1700000000021","28"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GIRL FOOT TEXT","KIPSTA","TROUSERS",8644057,"37",49,"49","608.6300000000002","12","133",315,"361","4212.459999999993","107"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","TROUSERS",8609468,"37",10,"10","128.92999999999998","3","108",59,"66","934.4800000000004","14"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","EUROPE NATIONAL","KIPSTA","SHORT-SLEEVE JERSEY",8555289,"37",14,"25","87.77999999999999","3","114",29,"31","103.74999999999997","6"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMSUIT",8788613,"37",42,"56","269.82000000000005","38","2",82,"95","749.5000000000003","45"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8787771,"37",37,"38","879.7800000000001","16","26",225,"251","6198.449999999986","96"
"CLOTHING","GOLF UNIVERS","GOLF","W WARM W CLOTH","INESIS","SLEEVELESS POLO SHIRT",8733320,"36",44,"48","539.7200000000001","20","26",240,"271","3318.099999999996","81"
"CLOTHING","GOLF UNIVERS","GOLF","M MILD POLOS","INESIS","SHORT-SLEEVED POLO SHIRT",8732660,"36",68,"95","948.4200000000003","25","23",499,"835","8472.679999999977","196"
"CLOTHING","FITNESS WELLNES","YOGA","MAN YOGA","KIMJALY","FLEECE",8678453,"36",34,"38","501.70000000000016","7","29",151,"169","1902.730000000001","42"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8802107,"36",30,"33","243.6800000000001","1","15",330,"343","2394.800000000001","23"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","TROUSERS",8549515,"36",26,"32","554.73","5","23",136,"160","2743.6499999999974","25"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","TROUSERS",8526784,"36",42,"47","499.7500000000001","22","171",171,"201","2558.7200000000003","73"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","FLEECE",8604001,"36",17,"18","269.85","3","141",122,"131","1828.9900000000007","30"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT WINDBREAK","FORCLAZ","SOFT SHELL JACKET",8502284,"36",40,"40","1319.77","17","106",210,"229","6798.829999999986","112"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI",8608992,"36",49,"58","191.66000000000005","23","36",504,"580","1943.2500000000025","205"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8758965,"36",49,"54","408.7100000000001","25","3",362,"405","2858.9799999999955","203"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING SOCKS AD","FOUGANZA","SOCKS",8788572,"36",34,"34","273.7000000000001","4","57",230,"230","1891.1400000000012","24"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8670170,"36",53,"57","369.66000000000014","23","66",277,"298","2338.849999999999","83"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","SHORTS",8774540,"36",47,"49","273.7000000000001","19","9",222,"234","1354.480000000001","82"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8772981,"36",50,"62","312.2100000000001","23","29",291,"432","2439.009999999998","133"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SHIRTS/ VESTS","SOLOGNAC","LONG-SLEEVED SHIRT",8645244,"36",23,"25","429.88000000000005","13","38",105,"113","2384.3299999999986","46"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","FLEECE",8753993,"36",36,"40","1610.75","15","46",257,"277","13065.989999999983","75"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","STALK CLOTH D/W","SOLOGNAC","NECK WARMER",8493973,"36",38,"37","428.6700000000002","4","32",211,"203","2364.179999999998","21"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SWEATERS","SOLOGNAC","PULLOVER",8751671,"36",9,"9","120.93999999999998","3","8",37,"38","475.73000000000013","11"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR COLD MTB ROA","BTWIN","LONGJOHNS",8618691,"36",10,"10","191.94","4","8",65,"71","1807.4600000000003","17"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT GIRL","DOMYOS","TRACKSUIT",8648585,"36",14,"16","243.90000000000003","6","53",132,"145","2289.06","51"
